"","station_id","stationname","date","daytype","rides"
"1069306",40780,"Central Park","07/26/2021","W",536
"1069307",40780,"Central Park","07/27/2021","W",536
"1069308",40780,"Central Park","07/28/2021","W",534
"1069309",40780,"Central Park","07/29/2021","W",555
"1069310",40780,"Central Park","07/30/2021","W",615
"1069311",40780,"Central Park","07/31/2021","A",440
"1069312",40790,"Monroe/Dearborn","07/01/2021","W",1861
"1069313",40790,"Monroe/Dearborn","07/02/2021","W",1625
"1069314",40790,"Monroe/Dearborn","07/03/2021","A",1095
"1069315",40790,"Monroe/Dearborn","07/04/2021","U",804
"1069316",40790,"Monroe/Dearborn","07/05/2021","U",885
"1069317",40790,"Monroe/Dearborn","07/06/2021","W",1886
"1069318",40790,"Monroe/Dearborn","07/07/2021","W",2098
"1069319",40790,"Monroe/Dearborn","07/08/2021","W",2156
"1069320",40790,"Monroe/Dearborn","07/09/2021","W",2041
"1069321",40790,"Monroe/Dearborn","07/10/2021","A",1028
"1069322",40790,"Monroe/Dearborn","07/11/2021","U",867
"1069323",40790,"Monroe/Dearborn","07/12/2021","W",2206
"1069324",40790,"Monroe/Dearborn","07/13/2021","W",2231
"1069325",40790,"Monroe/Dearborn","07/14/2021","W",2275
"1069326",40790,"Monroe/Dearborn","07/15/2021","W",2332
"1069327",40790,"Monroe/Dearborn","07/16/2021","W",2024
"1069328",40790,"Monroe/Dearborn","07/17/2021","A",1221
"1069329",40790,"Monroe/Dearborn","07/18/2021","U",1005
"1069330",40790,"Monroe/Dearborn","07/19/2021","W",2086
"1069331",40790,"Monroe/Dearborn","07/20/2021","W",2258
"1069332",40790,"Monroe/Dearborn","07/21/2021","W",2393
"1069333",40790,"Monroe/Dearborn","07/22/2021","W",2420
"1069334",40790,"Monroe/Dearborn","07/23/2021","W",1991
"1069335",40790,"Monroe/Dearborn","07/24/2021","A",1207
"1069336",40790,"Monroe/Dearborn","07/25/2021","U",1042
"1069337",40790,"Monroe/Dearborn","07/26/2021","W",2147
"1069338",40790,"Monroe/Dearborn","07/27/2021","W",2295
"1069339",40790,"Monroe/Dearborn","07/28/2021","W",2382
"1069340",40790,"Monroe/Dearborn","07/29/2021","W",3131
"1069341",40790,"Monroe/Dearborn","07/30/2021","W",3096
"1069342",40790,"Monroe/Dearborn","07/31/2021","A",1972
"1069343",40800,"Sedgwick","07/01/2021","W",1582
"1069344",40800,"Sedgwick","07/02/2021","W",1536
"1069345",40800,"Sedgwick","07/03/2021","A",1614
"1069346",40800,"Sedgwick","07/04/2021","U",1504
"1069347",40800,"Sedgwick","07/05/2021","U",1017
"1069348",40800,"Sedgwick","07/06/2021","W",1464
"1069349",40800,"Sedgwick","07/07/2021","W",1606
"1069350",40800,"Sedgwick","07/08/2021","W",1767
"1069351",40800,"Sedgwick","07/09/2021","W",1903
"1069352",40800,"Sedgwick","07/10/2021","A",1708
"1069353",40800,"Sedgwick","07/11/2021","U",945
"1069354",40800,"Sedgwick","07/12/2021","W",1434
"1069355",40800,"Sedgwick","07/13/2021","W",1519
"1069356",40800,"Sedgwick","07/14/2021","W",1721
"1069357",40800,"Sedgwick","07/15/2021","W",1747
"1069358",40800,"Sedgwick","07/16/2021","W",1798
"1069359",40800,"Sedgwick","07/17/2021","A",1951
"1069360",40800,"Sedgwick","07/18/2021","U",1293
"1069361",40800,"Sedgwick","07/19/2021","W",1540
"1069362",40800,"Sedgwick","07/20/2021","W",1790
"1069363",40800,"Sedgwick","07/21/2021","W",1896
"1069364",40800,"Sedgwick","07/22/2021","W",1841
"1069365",40800,"Sedgwick","07/23/2021","W",1841
"1069366",40800,"Sedgwick","07/24/2021","A",1933
"1069367",40800,"Sedgwick","07/25/2021","U",1357
"1069368",40800,"Sedgwick","07/26/2021","W",1781
"1069369",40800,"Sedgwick","07/27/2021","W",1807
"1069370",40800,"Sedgwick","07/28/2021","W",2065
"1069371",40800,"Sedgwick","07/29/2021","W",2426
"1069372",40800,"Sedgwick","07/30/2021","W",2378
"1069373",40800,"Sedgwick","07/31/2021","A",2449
"1069374",40810,"Medical Center","07/01/2021","W",1034
"1069375",40810,"Medical Center","07/02/2021","W",908
"1069376",40810,"Medical Center","07/03/2021","A",450
"1069377",40810,"Medical Center","07/04/2021","U",363
"1069378",40810,"Medical Center","07/05/2021","U",363
"1069379",40810,"Medical Center","07/06/2021","W",1043
"1069380",40810,"Medical Center","07/07/2021","W",1070
"1069381",40810,"Medical Center","07/08/2021","W",1204
"1069382",40810,"Medical Center","07/09/2021","W",1274
"1069383",40810,"Medical Center","07/10/2021","A",787
"1069384",40810,"Medical Center","07/11/2021","U",585
"1069385",40810,"Medical Center","07/12/2021","W",1067
"1069386",40810,"Medical Center","07/13/2021","W",1089
"1069387",40810,"Medical Center","07/14/2021","W",1083
"1069388",40810,"Medical Center","07/15/2021","W",1050
"1069389",40810,"Medical Center","07/16/2021","W",1022
"1069390",40810,"Medical Center","07/17/2021","A",507
"1069391",40810,"Medical Center","07/18/2021","U",412
"1069392",40810,"Medical Center","07/19/2021","W",1134
"1069393",40810,"Medical Center","07/20/2021","W",1115
"1069394",40810,"Medical Center","07/21/2021","W",1145
"1069395",40810,"Medical Center","07/22/2021","W",1104
"1069396",40810,"Medical Center","07/23/2021","W",992
"1069397",40810,"Medical Center","07/24/2021","A",464
"1069398",40810,"Medical Center","07/25/2021","U",363
"1069399",40810,"Medical Center","07/26/2021","W",1123
"1069400",40810,"Medical Center","07/27/2021","W",1121
"1069401",40810,"Medical Center","07/28/2021","W",1140
"1069402",40810,"Medical Center","07/29/2021","W",1191
"1069403",40810,"Medical Center","07/30/2021","W",1141
"1069404",40810,"Medical Center","07/31/2021","A",532
"1069405",40820,"Rosemont","07/01/2021","W",2663
"1069406",40820,"Rosemont","07/02/2021","W",2913
"1069407",40820,"Rosemont","07/03/2021","A",2468
"1069408",40820,"Rosemont","07/04/2021","U",1897
"1069409",40820,"Rosemont","07/05/2021","U",1683
"1069410",40820,"Rosemont","07/06/2021","W",2508
"1069411",40820,"Rosemont","07/07/2021","W",2560
"1069412",40820,"Rosemont","07/08/2021","W",2706
"1069413",40820,"Rosemont","07/09/2021","W",3014
"1069414",40820,"Rosemont","07/10/2021","A",2253
"1069415",40820,"Rosemont","07/11/2021","U",1635
"1069416",40820,"Rosemont","07/12/2021","W",2328
"1069417",40820,"Rosemont","07/13/2021","W",2609
"1069418",40820,"Rosemont","07/14/2021","W",2656
"1069419",40820,"Rosemont","07/15/2021","W",2655
"1069420",40820,"Rosemont","07/16/2021","W",2877
"1069421",40820,"Rosemont","07/17/2021","A",2568
"1069422",40820,"Rosemont","07/18/2021","U",1917
"1069423",40820,"Rosemont","07/19/2021","W",2556
"1069424",40820,"Rosemont","07/20/2021","W",2829
"1069425",40820,"Rosemont","07/21/2021","W",2674
"1069426",40820,"Rosemont","07/22/2021","W",2675
"1069427",40820,"Rosemont","07/23/2021","W",2914
"1069428",40820,"Rosemont","07/24/2021","A",2235
"1069429",40820,"Rosemont","07/25/2021","U",1959
"1069430",40820,"Rosemont","07/26/2021","W",2521
"1069431",40820,"Rosemont","07/27/2021","W",2735
"1069432",40820,"Rosemont","07/28/2021","W",3070
"1069433",40820,"Rosemont","07/29/2021","W",3711
"1069434",40820,"Rosemont","07/30/2021","W",4050
"1069435",40820,"Rosemont","07/31/2021","A",3132
"1069436",40830,"18th","07/01/2021","W",909
"1069437",40830,"18th","07/02/2021","W",888
"1069438",40830,"18th","07/03/2021","A",792
"1069439",40830,"18th","07/04/2021","U",635
"1069440",40830,"18th","07/05/2021","U",619
"1069441",40830,"18th","07/06/2021","W",835
"1069442",40830,"18th","07/07/2021","W",864
"1069443",40830,"18th","07/08/2021","W",901
"1069444",40830,"18th","07/09/2021","W",996
"1069445",40830,"18th","07/10/2021","A",709
"1069446",40830,"18th","07/11/2021","U",578
"1069447",40830,"18th","07/12/2021","W",799
"1069448",40830,"18th","07/13/2021","W",881
"1069449",40830,"18th","07/14/2021","W",847
"1069450",40830,"18th","07/15/2021","W",861
"1069451",40830,"18th","07/16/2021","W",914
"1069452",40830,"18th","07/17/2021","A",978
"1069453",40830,"18th","07/18/2021","U",696
"1069454",40830,"18th","07/19/2021","W",856
"1069455",40830,"18th","07/20/2021","W",956
"1069456",40830,"18th","07/21/2021","W",934
"1069457",40830,"18th","07/22/2021","W",994
"1069458",40830,"18th","07/23/2021","W",998
"1069459",40830,"18th","07/24/2021","A",844
"1069460",40830,"18th","07/25/2021","U",712
"1069461",40830,"18th","07/26/2021","W",800
"1069462",40830,"18th","07/27/2021","W",920
"1069463",40830,"18th","07/28/2021","W",1006
"1069464",40830,"18th","07/29/2021","W",1105
"1069465",40830,"18th","07/30/2021","W",1256
"1069466",40830,"18th","07/31/2021","A",1186
"1069467",40840,"South Boulevard","07/01/2021","W",328
"1069468",40840,"South Boulevard","07/02/2021","W",329
"1069469",40840,"South Boulevard","07/03/2021","A",208
"1069470",40840,"South Boulevard","07/04/2021","U",156
"1069471",40840,"South Boulevard","07/05/2021","U",208
"1069472",40840,"South Boulevard","07/06/2021","W",323
"1069473",40840,"South Boulevard","07/07/2021","W",345
"1069474",40840,"South Boulevard","07/08/2021","W",338
"1069475",40840,"South Boulevard","07/09/2021","W",332
"1069476",40840,"South Boulevard","07/10/2021","A",209
"1069477",40840,"South Boulevard","07/11/2021","U",142
"1069478",40840,"South Boulevard","07/12/2021","W",295
"1069479",40840,"South Boulevard","07/13/2021","W",328
"1069480",40840,"South Boulevard","07/14/2021","W",347
"1069481",40840,"South Boulevard","07/15/2021","W",304
"1069482",40840,"South Boulevard","07/16/2021","W",321
"1069483",40840,"South Boulevard","07/17/2021","A",221
"1069484",40840,"South Boulevard","07/18/2021","U",177
"1069485",40840,"South Boulevard","07/19/2021","W",299
"1069486",40840,"South Boulevard","07/20/2021","W",331
"1069487",40840,"South Boulevard","07/21/2021","W",346
"1069488",40840,"South Boulevard","07/22/2021","W",333
"1069489",40840,"South Boulevard","07/23/2021","W",360
"1069490",40840,"South Boulevard","07/24/2021","A",223
"1069491",40840,"South Boulevard","07/25/2021","U",187
"1069492",40840,"South Boulevard","07/26/2021","W",304
"1069493",40840,"South Boulevard","07/27/2021","W",360
"1069494",40840,"South Boulevard","07/28/2021","W",335
"1069495",40840,"South Boulevard","07/29/2021","W",403
"1069496",40840,"South Boulevard","07/30/2021","W",355
"1069497",40840,"South Boulevard","07/31/2021","A",234
"1069498",40850,"Library","07/01/2021","W",1295
"1069499",40850,"Library","07/02/2021","W",1233
"1069500",40850,"Library","07/03/2021","A",1042
"1069501",40850,"Library","07/04/2021","U",806
"1069502",40850,"Library","07/05/2021","U",677
"1069503",40850,"Library","07/06/2021","W",1254
"1069504",40850,"Library","07/07/2021","W",1362
"1069505",40850,"Library","07/08/2021","W",1322
"1069506",40850,"Library","07/09/2021","W",1469
"1069507",40850,"Library","07/10/2021","A",945
"1069508",40850,"Library","07/11/2021","U",680
"1069509",40850,"Library","07/12/2021","W",1276
"1069510",40850,"Library","07/13/2021","W",1396
"1069511",40850,"Library","07/14/2021","W",1412
"1069512",40850,"Library","07/15/2021","W",1394
"1069513",40850,"Library","07/16/2021","W",1488
"1069514",40850,"Library","07/17/2021","A",1059
"1069515",40850,"Library","07/18/2021","U",819
"1069516",40850,"Library","07/19/2021","W",1429
"1069517",40850,"Library","07/20/2021","W",1425
"1069518",40850,"Library","07/21/2021","W",1498
"1069519",40850,"Library","07/22/2021","W",1413
"1069520",40850,"Library","07/23/2021","W",1442
"1069521",40850,"Library","07/24/2021","A",1011
"1069522",40850,"Library","07/25/2021","U",822
"1069523",40850,"Library","07/26/2021","W",1304
"1069524",40850,"Library","07/27/2021","W",1493
"1069525",40850,"Library","07/28/2021","W",1574
"1069526",40850,"Library","07/29/2021","W",4098
"1069527",40850,"Library","07/30/2021","W",3665
"1069528",40850,"Library","07/31/2021","A",3659
"1069529",40870,"Francisco","07/01/2021","W",600
"1069530",40870,"Francisco","07/02/2021","W",526
"1069531",40870,"Francisco","07/03/2021","A",422
"1069532",40870,"Francisco","07/04/2021","U",283
"1069533",40870,"Francisco","07/05/2021","U",353
"1069534",40870,"Francisco","07/06/2021","W",624
"1069535",40870,"Francisco","07/07/2021","W",645
"1069536",40870,"Francisco","07/08/2021","W",675
"1069537",40870,"Francisco","07/09/2021","W",714
"1069538",40870,"Francisco","07/10/2021","A",452
"1069539",40870,"Francisco","07/11/2021","U",304
"1069540",40870,"Francisco","07/12/2021","W",540
"1069541",40870,"Francisco","07/13/2021","W",664
"1069542",40870,"Francisco","07/14/2021","W",677
"1069543",40870,"Francisco","07/15/2021","W",637
"1069544",40870,"Francisco","07/16/2021","W",632
"1069545",40870,"Francisco","07/17/2021","A",515
"1069546",40870,"Francisco","07/18/2021","U",372
"1069547",40870,"Francisco","07/19/2021","W",558
"1069548",40870,"Francisco","07/20/2021","W",650
"1069549",40870,"Francisco","07/21/2021","W",719
"1069550",40870,"Francisco","07/22/2021","W",680
"1069551",40870,"Francisco","07/23/2021","W",703
"1069552",40870,"Francisco","07/24/2021","A",436
"1069553",40870,"Francisco","07/25/2021","U",364
"1069554",40870,"Francisco","07/26/2021","W",595
"1069555",40870,"Francisco","07/27/2021","W",676
"1069556",40870,"Francisco","07/28/2021","W",719
"1069557",40870,"Francisco","07/29/2021","W",727
"1069558",40870,"Francisco","07/30/2021","W",737
"1069559",40870,"Francisco","07/31/2021","A",452
"1069560",40880,"Thorndale","07/01/2021","W",1032
"1069561",40880,"Thorndale","07/02/2021","W",1106
"1069562",40880,"Thorndale","07/03/2021","A",937
"1069563",40880,"Thorndale","07/04/2021","U",797
"1069564",40880,"Thorndale","07/05/2021","U",723
"1069565",40880,"Thorndale","07/06/2021","W",992
"1069566",40880,"Thorndale","07/07/2021","W",1041
"1069567",40880,"Thorndale","07/08/2021","W",1083
"1069568",40880,"Thorndale","07/09/2021","W",1215
"1069569",40880,"Thorndale","07/10/2021","A",955
"1069570",40880,"Thorndale","07/11/2021","U",702
"1069571",40880,"Thorndale","07/12/2021","W",1028
"1069572",40880,"Thorndale","07/13/2021","W",1033
"1069573",40880,"Thorndale","07/14/2021","W",1091
"1069574",40880,"Thorndale","07/15/2021","W",1089
"1069575",40880,"Thorndale","07/16/2021","W",1146
"1069576",40880,"Thorndale","07/17/2021","A",1009
"1069577",40880,"Thorndale","07/18/2021","U",798
"1069578",40880,"Thorndale","07/19/2021","W",987
"1069579",40880,"Thorndale","07/20/2021","W",1083
"1069580",40880,"Thorndale","07/21/2021","W",1080
"1069581",40880,"Thorndale","07/22/2021","W",1116
"1069582",40880,"Thorndale","07/23/2021","W",1211
"1069583",40880,"Thorndale","07/24/2021","A",1101
"1069584",40880,"Thorndale","07/25/2021","U",796
"1069585",40880,"Thorndale","07/26/2021","W",1053
"1069586",40880,"Thorndale","07/27/2021","W",1096
"1069587",40880,"Thorndale","07/28/2021","W",1152
"1069588",40880,"Thorndale","07/29/2021","W",1212
"1069589",40880,"Thorndale","07/30/2021","W",1197
"1069590",40880,"Thorndale","07/31/2021","A",1196
"1069591",40890,"O'Hare Airport","07/01/2021","W",6104
"1069592",40890,"O'Hare Airport","07/02/2021","W",7054
"1069593",40890,"O'Hare Airport","07/03/2021","A",5530
"1069594",40890,"O'Hare Airport","07/04/2021","U",4921
"1069595",40890,"O'Hare Airport","07/05/2021","U",7225
"1069596",40890,"O'Hare Airport","07/06/2021","W",6508
"1069597",40890,"O'Hare Airport","07/07/2021","W",5861
"1069598",40890,"O'Hare Airport","07/08/2021","W",6642
"1069599",40890,"O'Hare Airport","07/09/2021","W",8315
"1069600",40890,"O'Hare Airport","07/10/2021","A",5495
"1069601",40890,"O'Hare Airport","07/11/2021","U",5934
"1069602",40890,"O'Hare Airport","07/12/2021","W",5700
"1069603",40890,"O'Hare Airport","07/13/2021","W",5209
"1069604",40890,"O'Hare Airport","07/14/2021","W",5287
"1069605",40890,"O'Hare Airport","07/15/2021","W",6315
"1069606",40890,"O'Hare Airport","07/16/2021","W",7306
"1069607",40890,"O'Hare Airport","07/17/2021","A",5107
"1069608",40890,"O'Hare Airport","07/18/2021","U",6331
"1069609",40890,"O'Hare Airport","07/19/2021","W",6165
"1069610",40890,"O'Hare Airport","07/20/2021","W",5512
"1069611",40890,"O'Hare Airport","07/21/2021","W",5824
"1069612",40890,"O'Hare Airport","07/22/2021","W",7147
"1069613",40890,"O'Hare Airport","07/23/2021","W",7690
"1069614",40890,"O'Hare Airport","07/24/2021","A",5165
"1069615",40890,"O'Hare Airport","07/25/2021","U",6801
"1069616",40890,"O'Hare Airport","07/26/2021","W",6503
"1069617",40890,"O'Hare Airport","07/27/2021","W",5845
"1069618",40890,"O'Hare Airport","07/28/2021","W",8305
"1069619",40890,"O'Hare Airport","07/29/2021","W",8702
"1069620",40890,"O'Hare Airport","07/30/2021","W",7925
"1069621",40890,"O'Hare Airport","07/31/2021","A",5502
"1069622",40900,"Howard","07/01/2021","W",2325
"1069623",40900,"Howard","07/02/2021","W",2364
"1069624",40900,"Howard","07/03/2021","A",1865
"1069625",40900,"Howard","07/04/2021","U",1368
"1069626",40900,"Howard","07/05/2021","U",1837
"1069627",40900,"Howard","07/06/2021","W",2314
"1069628",40900,"Howard","07/07/2021","W",2353
"1069629",40900,"Howard","07/08/2021","W",2348
"1069630",40900,"Howard","07/09/2021","W",2528
"1069631",40900,"Howard","07/10/2021","A",1896
"1069632",40900,"Howard","07/11/2021","U",1336
"1069633",40900,"Howard","07/12/2021","W",2117
"1069634",40900,"Howard","07/13/2021","W",2254
"1069635",40900,"Howard","07/14/2021","W",2428
"1069636",40900,"Howard","07/15/2021","W",2275
"1069637",40900,"Howard","07/16/2021","W",2404
"1069638",40900,"Howard","07/17/2021","A",1914
"1069639",40900,"Howard","07/18/2021","U",1502
"1069640",40900,"Howard","07/19/2021","W",2133
"1069641",40900,"Howard","07/20/2021","W",2520
"1069642",40900,"Howard","07/21/2021","W",2433
"1069643",40900,"Howard","07/22/2021","W",2355
"1069644",40900,"Howard","07/23/2021","W",2466
"1069645",40900,"Howard","07/24/2021","A",1984
"1069646",40900,"Howard","07/25/2021","U",1613
"1069647",40900,"Howard","07/26/2021","W",2248
"1069648",40900,"Howard","07/27/2021","W",2323
"1069649",40900,"Howard","07/28/2021","W",2405
"1069650",40900,"Howard","07/29/2021","W",2546
"1069651",40900,"Howard","07/30/2021","W",2594
"1069652",40900,"Howard","07/31/2021","A",2020
"1069653",40910,"63rd-Dan Ryan","07/01/2021","W",1202
"1069654",40910,"63rd-Dan Ryan","07/02/2021","W",1098
"1069655",40910,"63rd-Dan Ryan","07/03/2021","A",885
"1069656",40910,"63rd-Dan Ryan","07/04/2021","U",693
"1069657",40910,"63rd-Dan Ryan","07/05/2021","U",807
"1069658",40910,"63rd-Dan Ryan","07/06/2021","W",1126
"1069659",40910,"63rd-Dan Ryan","07/07/2021","W",1132
"1069660",40910,"63rd-Dan Ryan","07/08/2021","W",1084
"1069661",40910,"63rd-Dan Ryan","07/09/2021","W",1181
"1069662",40910,"63rd-Dan Ryan","07/10/2021","A",885
"1069663",40910,"63rd-Dan Ryan","07/11/2021","U",681
"1069664",40910,"63rd-Dan Ryan","07/12/2021","W",1108
"1069665",40910,"63rd-Dan Ryan","07/13/2021","W",1054
"1069666",40910,"63rd-Dan Ryan","07/14/2021","W",1094
"1069667",40910,"63rd-Dan Ryan","07/15/2021","W",1084
"1069668",40910,"63rd-Dan Ryan","07/16/2021","W",1117
"1069669",40910,"63rd-Dan Ryan","07/17/2021","A",871
"1069670",40910,"63rd-Dan Ryan","07/18/2021","U",775
"1069671",40910,"63rd-Dan Ryan","07/19/2021","W",1150
"1069672",40910,"63rd-Dan Ryan","07/20/2021","W",1144
"1069673",40910,"63rd-Dan Ryan","07/21/2021","W",1123
"1069674",40910,"63rd-Dan Ryan","07/22/2021","W",1184
"1069675",40910,"63rd-Dan Ryan","07/23/2021","W",1171
"1069676",40910,"63rd-Dan Ryan","07/24/2021","A",936
"1069677",40910,"63rd-Dan Ryan","07/25/2021","U",771
"1069678",40910,"63rd-Dan Ryan","07/26/2021","W",1145
"1069679",40910,"63rd-Dan Ryan","07/27/2021","W",1090
"1069680",40910,"63rd-Dan Ryan","07/28/2021","W",1186
"1069681",40910,"63rd-Dan Ryan","07/29/2021","W",1177
"1069682",40910,"63rd-Dan Ryan","07/30/2021","W",1259
"1069683",40910,"63rd-Dan Ryan","07/31/2021","A",846
"1069684",40920,"Pulaski-Forest Park","07/01/2021","W",998
"1069685",40920,"Pulaski-Forest Park","07/02/2021","W",994
"1069686",40920,"Pulaski-Forest Park","07/03/2021","A",827
"1069687",40920,"Pulaski-Forest Park","07/04/2021","U",742
"1069688",40920,"Pulaski-Forest Park","07/05/2021","U",755
"1069689",40920,"Pulaski-Forest Park","07/06/2021","W",894
"1069690",40920,"Pulaski-Forest Park","07/07/2021","W",981
"1069691",40920,"Pulaski-Forest Park","07/08/2021","W",856
"1069692",40920,"Pulaski-Forest Park","07/09/2021","W",952
"1069693",40920,"Pulaski-Forest Park","07/10/2021","A",806
"1069694",40920,"Pulaski-Forest Park","07/11/2021","U",700
"1069695",40920,"Pulaski-Forest Park","07/12/2021","W",907
"1069696",40920,"Pulaski-Forest Park","07/13/2021","W",1025
"1069697",40920,"Pulaski-Forest Park","07/14/2021","W",1025
"1069698",40920,"Pulaski-Forest Park","07/15/2021","W",927
"1069699",40920,"Pulaski-Forest Park","07/16/2021","W",1037
"1069700",40920,"Pulaski-Forest Park","07/17/2021","A",873
"1069701",40920,"Pulaski-Forest Park","07/18/2021","U",770
"1069702",40920,"Pulaski-Forest Park","07/19/2021","W",991
"1069703",40920,"Pulaski-Forest Park","07/20/2021","W",1007
"1069704",40920,"Pulaski-Forest Park","07/21/2021","W",1010
"1069705",40920,"Pulaski-Forest Park","07/22/2021","W",984
"1069706",40920,"Pulaski-Forest Park","07/23/2021","W",1041
"1069707",40920,"Pulaski-Forest Park","07/24/2021","A",923
"1069708",40920,"Pulaski-Forest Park","07/25/2021","U",810
"1069709",40920,"Pulaski-Forest Park","07/26/2021","W",1010
"1069710",40920,"Pulaski-Forest Park","07/27/2021","W",1028
"1069711",40920,"Pulaski-Forest Park","07/28/2021","W",988
"1069712",40920,"Pulaski-Forest Park","07/29/2021","W",989
"1069713",40920,"Pulaski-Forest Park","07/30/2021","W",1061
"1069714",40920,"Pulaski-Forest Park","07/31/2021","A",886
"1069715",40930,"Midway Airport","07/01/2021","W",3577
"1069716",40930,"Midway Airport","07/02/2021","W",3601
"1069717",40930,"Midway Airport","07/03/2021","A",2180
"1069718",40930,"Midway Airport","07/04/2021","U",1723
"1069719",40930,"Midway Airport","07/05/2021","U",2466
"1069720",40930,"Midway Airport","07/06/2021","W",3377
"1069721",40930,"Midway Airport","07/07/2021","W",3460
"1069722",40930,"Midway Airport","07/08/2021","W",3912
"1069723",40930,"Midway Airport","07/09/2021","W",4510
"1069724",40930,"Midway Airport","07/10/2021","A",2257
"1069725",40930,"Midway Airport","07/11/2021","U",1933
"1069726",40930,"Midway Airport","07/12/2021","W",3255
"1069727",40930,"Midway Airport","07/13/2021","W",3207
"1069728",40930,"Midway Airport","07/14/2021","W",3476
"1069729",40930,"Midway Airport","07/15/2021","W",3646
"1069730",40930,"Midway Airport","07/16/2021","W",3934
"1069731",40930,"Midway Airport","07/17/2021","A",2260
"1069732",40930,"Midway Airport","07/18/2021","U",2214
"1069733",40930,"Midway Airport","07/19/2021","W",3469
"1069734",40930,"Midway Airport","07/20/2021","W",3447
"1069735",40930,"Midway Airport","07/21/2021","W",3677
"1069736",40930,"Midway Airport","07/22/2021","W",4070
"1069737",40930,"Midway Airport","07/23/2021","W",4206
"1069738",40930,"Midway Airport","07/24/2021","A",2302
"1069739",40930,"Midway Airport","07/25/2021","U",2159
"1069740",40930,"Midway Airport","07/26/2021","W",3524
"1069741",40930,"Midway Airport","07/27/2021","W",3554
"1069742",40930,"Midway Airport","07/28/2021","W",4143
"1069743",40930,"Midway Airport","07/29/2021","W",4955
"1069744",40930,"Midway Airport","07/30/2021","W",4833
"1069745",40930,"Midway Airport","07/31/2021","A",3141
"1069746",40940,"Halsted/63rd","07/01/2021","W",309
"1069747",40940,"Halsted/63rd","07/02/2021","W",238
"1069748",40940,"Halsted/63rd","07/03/2021","A",181
"1069749",40940,"Halsted/63rd","07/04/2021","U",140
"1069750",40940,"Halsted/63rd","07/05/2021","U",130
"1069751",40940,"Halsted/63rd","07/06/2021","W",232
"1069752",40940,"Halsted/63rd","07/07/2021","W",245
"1069753",40940,"Halsted/63rd","07/08/2021","W",232
"1069754",40940,"Halsted/63rd","07/09/2021","W",259
"1069755",40940,"Halsted/63rd","07/10/2021","A",183
"1069756",40940,"Halsted/63rd","07/11/2021","U",113
"1069757",40940,"Halsted/63rd","07/12/2021","W",232
"1069758",40940,"Halsted/63rd","07/13/2021","W",235
"1069759",40940,"Halsted/63rd","07/14/2021","W",246
"1069760",40940,"Halsted/63rd","07/15/2021","W",245
"1069761",40940,"Halsted/63rd","07/16/2021","W",229
"1069762",40940,"Halsted/63rd","07/17/2021","A",165
"1069763",40940,"Halsted/63rd","07/18/2021","U",130
"1069764",40940,"Halsted/63rd","07/19/2021","W",220
"1069765",40940,"Halsted/63rd","07/20/2021","W",195
"1069766",40940,"Halsted/63rd","07/21/2021","W",254
"1069767",40940,"Halsted/63rd","07/22/2021","W",281
"1069768",40940,"Halsted/63rd","07/23/2021","W",247
"1069769",40940,"Halsted/63rd","07/24/2021","A",190
"1069770",40940,"Halsted/63rd","07/25/2021","U",123
"1069771",40940,"Halsted/63rd","07/26/2021","W",209
"1069772",40940,"Halsted/63rd","07/27/2021","W",272
"1069773",40940,"Halsted/63rd","07/28/2021","W",263
"1069774",40940,"Halsted/63rd","07/29/2021","W",263
"1069775",40940,"Halsted/63rd","07/30/2021","W",280
"1069776",40940,"Halsted/63rd","07/31/2021","A",153
"1069777",40960,"Pulaski-Orange","07/01/2021","W",2072
"1069778",40960,"Pulaski-Orange","07/02/2021","W",1958
"1069779",40960,"Pulaski-Orange","07/03/2021","A",1435
"1069780",40960,"Pulaski-Orange","07/04/2021","U",970
"1069781",40960,"Pulaski-Orange","07/05/2021","U",1113
"1069782",40960,"Pulaski-Orange","07/06/2021","W",2061
"1069783",40960,"Pulaski-Orange","07/07/2021","W",2127
"1069784",40960,"Pulaski-Orange","07/08/2021","W",2194
"1069785",40960,"Pulaski-Orange","07/09/2021","W",2163
"1069786",40960,"Pulaski-Orange","07/10/2021","A",1167
"1069787",40960,"Pulaski-Orange","07/11/2021","U",897
"1069788",40960,"Pulaski-Orange","07/12/2021","W",1929
"1069789",40960,"Pulaski-Orange","07/13/2021","W",2049
"1069790",40960,"Pulaski-Orange","07/14/2021","W",2206
"1069791",40960,"Pulaski-Orange","07/15/2021","W",2053
"1069792",40960,"Pulaski-Orange","07/16/2021","W",2080
"1069793",40960,"Pulaski-Orange","07/17/2021","A",1419
"1069794",40960,"Pulaski-Orange","07/18/2021","U",1150
"1069795",40960,"Pulaski-Orange","07/19/2021","W",2031
"1069796",40960,"Pulaski-Orange","07/20/2021","W",2092
"1069797",40960,"Pulaski-Orange","07/21/2021","W",2158
"1069798",40960,"Pulaski-Orange","07/22/2021","W",2254
"1069799",40960,"Pulaski-Orange","07/23/2021","W",2218
"1069800",40960,"Pulaski-Orange","07/24/2021","A",1242
"1069801",40960,"Pulaski-Orange","07/25/2021","U",1089
"1069802",40960,"Pulaski-Orange","07/26/2021","W",2014
"1069803",40960,"Pulaski-Orange","07/27/2021","W",2161
"1069804",40960,"Pulaski-Orange","07/28/2021","W",2225
"1069805",40960,"Pulaski-Orange","07/29/2021","W",2547
"1069806",40960,"Pulaski-Orange","07/30/2021","W",2509
